A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,Class
0.28,0.29,0.33,0.24,0.26,0.31,0.32,0.24,0.28,0.31,0.33,0.24,0.26,0.31,0.33,0.25,0.26,0.31,0.35,0.26,0.27,0.31,0.35,0.26,0.25,0.3,0.34,0.28,0.25,0.29,0.38,0.33,0.23,0.24,0.43,D
0.26,0.31,0.32,0.24,0.28,0.31,0.33,0.24,0.28,0.29,0.32,0.26,0.26,0.31,0.35,0.26,0.27,0.31,0.35,0.26,0.26,0.28,0.35,0.27,0.25,0.29,0.38,0.33,0.23,0.24,0.43,0.38,0.19,0.18,0.47,D
0.26,0.29,0.38,0.31,0.29,0.33,0.38,0.33,0.31,0.39,0.41,0.33,0.19,0.16,0.44,0.45,0.18,0.13,0.48,0.49,0.19,0.16,0.46,0.45,0.18,0.13,0.47,0.51,0.16,0.13,0.47,0.51,0.18,0.13,0.47,B
0.35,0.42,0.41,0.34,0.35,0.42,0.43,0.33,0.33,0.39,0.43,0.33,0.34,0.41,0.42,0.33,0.34,0.41,0.42,0.33,0.34,0.41,0.42,0.33,0.34,0.37,0.41,0.33,0.33,0.39,0.43,0.33,0.34,0.39,0.41,C
0.35,0.4,0.43,0.34,0.36,0.4,0.43,0.34,0.35,0.42,0.43,0.34,0.34,0.41,0.44,0.33,0.34,0.41,0.41,0.32,0.34,0.38,0.41,0.32,0.36,0.4,0.43,0.33,0.36,0.4,0.43,0.34,0.34,0.39,0.41,C
0.35,0.4,0.39,0.33,0.35,0.4,0.43,0.33,0.35,0.4,0.44,0.33,0.32,0.39,0.41,0.31,0.34,0.39,0.38,0.32,0.32,0.39,0.41,0.32,0.33,0.39,0.4,0.31,0.31,0.37,0.4,0.31,0.31,0.37,0.41,C
0.33,0.4,0.41,0.33,0.35,0.39,0.39,0.31,0.33,0.39,0.41,0.31,0.32,0.38,0.39,0.32,0.32,0.39,0.42,0.32,0.32,0.38,0.41,0.31,0.34,0.37,0.38,0.33,0.33,0.39,0.4,0.31,0.33,0.39,0.41,C
0.33,0.39,0.41,0.31,0.31,0.37,0.39,0.31,0.31,0.39,0.39,0.33,0.32,0.38,0.41,0.31,0.32,0.38,0.39,0.32,0.34,0.38,0.41,0.32,0.33,0.39,0.41,0.31,0.33,0.37,0.4,0.31,0.31,0.39,0.38,C
0.31,0.36,0.41,0.31,0.29,0.31,0.38,0.31,0.29,0.33,0.38,0.31,0.32,0.39,0.41,0.31,0.32,0.38,0.41,0.32,0.32,0.38,0.41,0.33,0.33,0.37,0.41,0.33,0.33,0.37,0.4,0.31,0.33,0.39,0.41,C
0.29,0.33,0.38,0.31,0.33,0.39,0.41,0.33,0.33,0.39,0.41,0.33,0.32,0.38,0.41,0.33,0.32,0.39,0.41,0.33,0.34,0.39,0.42,0.33,0.33,0.39,0.41,0.33,0.34,0.39,0.41,0.33,0.33,0.4,0.41,C
0.28,0.29,0.33,0.26,0.28,0.31,0.3,0.26,0.28,0.29,0.32,0.26,0.31,0.33,0.33,0.27,0.29,0.29,0.35,0.26,0.27,0.31,0.35,0.26,0.31,0.35,0.38,0.28,0.28,0.32,0.34,0.27,0.28,0.3,0.32,F
0.28,0.31,0.3,0.26,0.28,0.29,0.32,0.26,0.26,0.28,0.32,0.26,0.29,0.29,0.35,0.26,0.27,0.31,0.35,0.26,0.27,0.29,0.3,0.26,0.28,0.32,0.34,0.27,0.28,0.3,0.32,0.25,0.28,0.32,0.32,F
0.37,0.5,0.5,0.4,0.37,0.48,0.5,0.39,0.32,0.39,0.42,0.33,0.36,0.48,0.53,0.43,0.38,0.5,0.51,0.41,0.36,0.42,0.45,0.34,0.36,0.49,0.53,0.41,0.36,0.51,0.51,0.4,0.35,0.47,0.51,C
0.31,0.39,0.41,0.32,0.32,0.41,0.41,0.33,0.32,0.41,0.42,0.33,0.31,0.39,0.41,0.33,0.33,0.4,0.45,0.34,0.31,0.39,0.41,0.33,0.31,0.4,0.43,0.33,0.32,0.4,0.41,0.33,0.32,0.4,0.4,C
0.32,0.41,0.41,0.33,0.32,0.41,0.42,0.33,0.32,0.39,0.42,0.33,0.33,0.4,0.45,0.34,0.31,0.39,0.41,0.33,0.31,0.37,0.4,0.31,0.32,0.4,0.41,0.33,0.32,0.4,0.4,0.31,0.31,0.4,0.41,C
0.32,0.41,0.42,0.33,0.32,0.39,0.42,0.33,0.31,0.38,0.38,0.31,0.31,0.39,0.41,0.33,0.31,0.37,0.4,0.31,0.33,0.37,0.36,0.29,0.32,0.4,0.4,0.31,0.31,0.4,0.41,0.31,0.31,0.38,0.4,D
0.32,0.39,0.42,0.33,0.31,0.38,0.38,0.31,0.31,0.36,0.36,0.27,0.31,0.37,0.4,0.31,0.33,0.37,0.36,0.29,0.33,0.36,0.38,0.28,0.31,0.4,0.41,0.31,0.31,0.38,0.4,0.31,0.32,0.36,0.36,D
0.29,0.34,0.35,0.27,0.31,0.34,0.33,0.27,0.29,0.34,0.35,0.26,0.31,0.35,0.36,0.27,0.31,0.36,0.36,0.28,0.29,0.36,0.36,0.27,0.32,0.35,0.38,0.29,0.31,0.36,0.38,0.29,0.31,0.35,0.36,D
0.29,0.33,0.36,0.26,0.27,0.33,0.36,0.26,0.27,0.33,0.35,0.27,0.29,0.35,0.35,0.27,0.29,0.36,0.38,0.29,0.29,0.35,0.36,0.28,0.29,0.33,0.35,0.27,0.29,0.35,0.36,0.3,0.26,0.29,0.36,D
0.27,0.33,0.35,0.27,0.27,0.33,0.33,0.26,0.26,0.31,0.33,0.25,0.29,0.35,0.36,0.28,0.26,0.32,0.34,0.25,0.25,0.3,0.34,0.28,0.26,0.29,0.36,0.31,0.22,0.25,0.38,0.35,0.21,0.19,0.43,D
0.26,0.31,0.33,0.25,0.26,0.31,0.35,0.26,0.27,0.31,0.35,0.26,0.25,0.3,0.34,0.28,0.25,0.29,0.38,0.33,0.23,0.24,0.43,0.38,0.21,0.19,0.43,0.42,0.18,0.16,0.47,0.48,0.16,0.15,0.47,B
0.26,0.31,0.35,0.26,0.27,0.31,0.35,0.26,0.26,0.28,0.35,0.27,0.25,0.29,0.38,0.33,0.23,0.24,0.43,0.38,0.19,0.18,0.47,0.45,0.18,0.16,0.47,0.48,0.16,0.15,0.47,0.51,0.17,0.13,0.49,B
0.22,0.19,0.41,0.39,0.19,0.16,0.44,0.45,0.18,0.13,0.48,0.49,0.18,0.13,0.47,0.51,0.18,0.13,0.47,0.51,0.16,0.13,0.47,0.51,0.16,0.12,0.49,0.52,0.17,0.13,0.47,0.52,0.17,0.15,0.47,B
0.32,0.38,0.41,0.31,0.34,0.39,0.42,0.33,0.35,0.41,0.44,0.33,0.28,0.3,0.38,0.29,0.33,0.39,0.41,0.33,0.34,0.4,0.41,0.34,0.21,0.22,0.41,0.38,0.29,0.36,0.4,0.3,0.32,0.4,0.43,C
0.34,0.39,0.42,0.33,0.35,0.41,0.44,0.35,0.35,0.41,0.44,0.33,0.34,0.4,0.41,0.34,0.34,0.42,0.45,0.34,0.36,0.42,0.45,0.35,0.36,0.42,0.45,0.35,0.36,0.45,0.45,0.35,0.36,0.45,0.45,C
0.35,0.41,0.44,0.33,0.35,0.43,0.44,0.33,0.35,0.43,0.46,0.35,0.36,0.42,0.45,0.35,0.38,0.42,0.45,0.35,0.38,0.44,0.45,0.35,0.36,0.45,0.45,0.35,0.36,0.44,0.47,0.35,0.35,0.44,0.45,C
0.35,0.43,0.46,0.35,0.35,0.43,0.44,0.35,0.35,0.43,0.44,0.35,0.38,0.44,0.45,0.35,0.36,0.42,0.43,0.35,0.34,0.42,0.43,0.35,0.35,0.44,0.45,0.34,0.35,0.42,0.45,0.34,0.35,0.42,0.43,C
0.35,0.41,0.44,0.33,0.35,0.41,0.44,0.35,0.34,0.41,0.42,0.35,0.36,0.42,0.45,0.34,0.36,0.42,0.43,0.34,0.36,0.42,0.43,0.34,0.36,0.42,0.45,0.34,0.35,0.44,0.43,0.34,0.33,0.42,0.43,C
0.35,0.43,0.42,0.35,0.34,0.41,0.44,0.33,0.34,0.41,0.41,0.32,0.34,0.4,0.41,0.33,0.36,0.4,0.43,0.33,0.36,0.4,0.43,0.34,0.35,0.42,0.45,0.35,0.36,0.42,0.41,0.35,0.35,0.44,0.43,C
0.34,0.41,0.44,0.33,0.34,0.41,0.41,0.32,0.34,0.38,0.41,0.32,0.36,0.4,0.43,0.33,0.36,0.4,0.43,0.34,0.34,0.39,0.41,0.33,0.36,0.42,0.41,0.35,0.35,0.44,0.43,0.33,0.35,0.44,0.45,C
0.35,0.43,0.44,0.36,0.34,0.43,0.42,0.35,0.34,0.43,0.44,0.35,0.36,0.42,0.43,0.35,0.36,0.42,0.43,0.35,0.34,0.42,0.43,0.34,0.35,0.42,0.43,0.34,0.35,0.42,0.45,0.35,0.35,0.4,0.45,C
0.34,0.41,0.42,0.35,0.34,0.41,0.41,0.33,0.32,0.39,0.39,0.33,0.34,0.4,0.43,0.34,0.33,0.4,0.41,0.34,0.33,0.4,0.43,0.33,0.35,0.42,0.45,0.35,0.33,0.4,0.43,0.34,0.33,0.42,0.45,C
0.32,0.39,0.39,0.33,0.32,0.39,0.41,0.31,0.34,0.39,0.38,0.32,0.33,0.4,0.43,0.33,0.33,0.39,0.4,0.31,0.31,0.37,0.4,0.31,0.33,0.42,0.45,0.34,0.35,0.38,0.41,0.33,0.33,0.4,0.41,C
0.32,0.39,0.41,0.31,0.34,0.39,0.38,0.32,0.32,0.39,0.41,0.32,0.33,0.39,0.4,0.31,0.31,0.37,0.4,0.31,0.31,0.37,0.41,0.31,0.35,0.38,0.41,0.33,0.33,0.4,0.41,0.34,0.33,0.4,0.4,C
0.32,0.39,0.41,0.32,0.32,0.39,0.41,0.32,0.34,0.39,0.41,0.32,0.31,0.37,0.41,0.31,0.33,0.39,0.41,0.33,0.34,0.39,0.41,0.33,0.33,0.4,0.4,0.31,0.33,0.38,0.4,0.33,0.33,0.4,0.43,C
0.32,0.38,0.41,0.31,0.32,0.38,0.39,0.32,0.34,0.38,0.41,0.32,0.33,0.39,0.41,0.31,0.33,0.37,0.4,0.31,0.31,0.39,0.38,0.31,0.35,0.42,0.41,0.34,0.33,0.4,0.43,0.33,0.33,0.4,0.41,C
0.34,0.38,0.41,0.32,0.32,0.38,0.39,0.32,0.32,0.39,0.41,0.31,0.31,0.39,0.38,0.31,0.31,0.39,0.41,0.33,0.33,0.37,0.41,0.33,0.33,0.4,0.41,0.33,0.33,0.4,0.4,0.33,0.32,0.4,0.41,C
0.32,0.38,0.41,0.33,0.32,0.39,0.41,0.33,0.34,0.39,0.42,0.33,0.33,0.39,0.41,0.33,0.34,0.39,0.41,0.33,0.33,0.4,0.41,0.34,0.35,0.42,0.45,0.34,0.35,0.42,0.45,0.33,0.32,0.4,0.41,C
0.34,0.39,0.42,0.33,0.34,0.39,0.44,0.33,0.34,0.39,0.44,0.33,0.33,0.4,0.41,0.34,0.33,0.4,0.41,0.31,0.33,0.4,0.41,0.33,0.32,0.4,0.41,0.33,0.31,0.4,0.41,0.33,0.32,0.42,0.41,C
0.27,0.29,0.3,0.26,0.26,0.28,0.31,0.26,0.26,0.25,0.3,0.26,0.28,0.32,0.32,0.27,0.28,0.3,0.34,0.27,0.26,0.29,0.29,0.24,0.27,0.35,0.35,0.27,0.29,0.33,0.33,0.27,0.29,0.31,0.33,F
0.31,0.39,0.41,0.33,0.33,0.4,0.45,0.34,0.31,0.39,0.41,0.33,0.31,0.4,0.43,0.33,0.32,0.4,0.41,0.33,0.32,0.4,0.4,0.31,0.31,0.38,0.4,0.31,0.31,0.38,0.4,0.31,0.31,0.38,0.38,C
0.33,0.37,0.36,0.29,0.33,0.36,0.38,0.28,0.33,0.36,0.38,0.28,0.31,0.38,0.4,0.31,0.32,0.36,0.36,0.3,0.31,0.36,0.36,0.29,0.33,0.37,0.38,0.3,0.31,0.37,0.37,0.28,0.31,0.35,0.37,D
0.31,0.35,0.36,0.27,0.31,0.36,0.36,0.28,0.29,0.36,0.36,0.27,0.32,0.35,0.38,0.29,0.31,0.36,0.38,0.29,0.31,0.35,0.36,0.29,0.31,0.37,0.37,0.28,0.31,0.35,0.35,0.27,0.31,0.35,0.35,D
0.26,0.32,0.34,0.25,0.25,0.3,0.34,0.28,0.25,0.29,0.38,0.33,0.22,0.25,0.38,0.35,0.21,0.19,0.43,0.42,0.18,0.16,0.47,0.48,0.18,0.13,0.49,0.53,0.18,0.13,0.51,0.53,0.18,0.13,0.49,B
0.25,0.29,0.38,0.33,0.23,0.24,0.43,0.38,0.19,0.18,0.47,0.45,0.18,0.16,0.47,0.48,0.16,0.15,0.47,0.51,0.17,0.13,0.49,0.53,0.18,0.13,0.49,0.53,0.17,0.13,0.51,0.51,0.17,0.13,0.47,B
0.18,0.13,0.47,0.51,0.16,0.13,0.47,0.51,0.18,0.13,0.47,0.51,0.17,0.13,0.47,0.52,0.17,0.15,0.47,0.53,0.17,0.13,0.49,0.53,0.17,0.12,0.49,0.53,0.18,0.12,0.51,0.55,0.16,0.12,0.51,B
0.18,0.13,0.47,0.51,0.2,0.19,0.43,0.41,0.28,0.3,0.38,0.29,0.17,0.13,0.49,0.53,0.17,0.13,0.47,0.52,0.21,0.22,0.41,0.38,0.16,0.12,0.51,0.53,0.16,0.12,0.51,0.55,0.17,0.16,0.47,B
0.33,0.39,0.41,0.33,0.34,0.4,0.41,0.34,0.34,0.37,0.41,0.33,0.29,0.36,0.4,0.3,0.32,0.4,0.43,0.33,0.33,0.4,0.43,0.33,0.25,0.29,0.42,0.33,0.33,0.4,0.42,0.33,0.35,0.44,0.44,C
0.38,0.44,0.45,0.35,0.36,0.42,0.43,0.35,0.34,0.42,0.43,0.35,0.35,0.44,0.45,0.34,0.35,0.42,0.45,0.34,0.35,0.42,0.43,0.34,0.33,0.4,0.42,0.33,0.35,0.42,0.42,0.34,0.35,0.44,0.45,C
0.36,0.42,0.45,0.34,0.36,0.42,0.43,0.34,0.36,0.42,0.43,0.34,0.36,0.42,0.45,0.34,0.35,0.44,0.43,0.34,0.33,0.42,0.43,0.34,0.35,0.42,0.44,0.34,0.33,0.4,0.45,0.34,0.33,0.42,0.45,C
0.36,0.42,0.43,0.34,0.36,0.4,0.41,0.34,0.34,0.4,0.41,0.33,0.33,0.42,0.43,0.34,0.35,0.42,0.45,0.35,0.35,0.42,0.45,0.35,0.33,0.42,0.45,0.36,0.35,0.44,0.45,0.34,0.35,0.42,0.44,C
0.34,0.4,0.41,0.34,0.36,0.42,0.43,0.35,0.36,0.42,0.43,0.35,0.35,0.44,0.43,0.34,0.35,0.42,0.43,0.34,0.35,0.42,0.45,0.35,0.35,0.42,0.45,0.36,0.35,0.45,0.45,0.36,0.36,0.45,0.47,C
0.34,0.42,0.47,0.35,0.34,0.4,0.43,0.34,0.33,0.4,0.41,0.34,0.35,0.42,0.45,0.34,0.35,0.42,0.45,0.35,0.33,0.4,0.43,0.34,0.33,0.42,0.44,0.34,0.35,0.42,0.45,0.34,0.36,0.42,0.44,C
0.33,0.4,0.41,0.34,0.33,0.4,0.43,0.33,0.33,0.39,0.4,0.31,0.33,0.4,0.43,0.34,0.33,0.42,0.45,0.34,0.35,0.38,0.41,0.33,0.36,0.42,0.44,0.34,0.36,0.42,0.44,0.34,0.35,0.4,0.42,C
0.34,0.39,0.41,0.33,0.34,0.37,0.38,0.33,0.33,0.39,0.4,0.31,0.33,0.4,0.43,0.33,0.33,0.44,0.45,0.34,0.35,0.42,0.45,0.34,0.33,0.4,0.45,0.36,0.35,0.44,0.47,0.37,0.35,0.44,0.47,C
0.33,0.39,0.4,0.31,0.33,0.39,0.41,0.31,0.33,0.37,0.4,0.31,0.35,0.42,0.45,0.34,0.35,0.42,0.41,0.34,0.33,0.4,0.43,0.33,0.35,0.44,0.47,0.36,0.35,0.42,0.44,0.36,0.35,0.42,0.42,C
0.33,0.39,0.41,0.31,0.33,0.37,0.4,0.31,0.31,0.39,0.38,0.31,0.35,0.42,0.41,0.34,0.33,0.4,0.43,0.33,0.33,0.4,0.41,0.33,0.35,0.42,0.44,0.36,0.35,0.42,0.42,0.34,0.35,0.42,0.44,C
0.31,0.39,0.41,0.33,0.33,0.37,0.41,0.33,0.33,0.37,0.4,0.31,0.33,0.4,0.4,0.33,0.32,0.4,0.41,0.33,0.32,0.4,0.45,0.34,0.35,0.44,0.44,0.34,0.35,0.4,0.44,0.33,0.33,0.4,0.42,C
0.33,0.37,0.4,0.31,0.33,0.39,0.41,0.33,0.34,0.39,0.41,0.33,0.32,0.4,0.45,0.34,0.35,0.42,0.45,0.34,0.35,0.42,0.45,0.33,0.33,0.4,0.42,0.33,0.35,0.4,0.45,0.34,0.33,0.4,0.4,C
0.34,0.4,0.41,0.33,0.31,0.35,0.38,0.28,0.28,0.32,0.34,0.27,0.32,0.38,0.41,0.34,0.32,0.38,0.41,0.31,0.31,0.35,0.35,0.29,0.31,0.38,0.38,0.31,0.3,0.37,0.37,0.3,0.3,0.35,0.34,C
0.31,0.35,0.38,0.28,0.28,0.32,0.34,0.27,0.28,0.3,0.32,0.25,0.32,0.38,0.41,0.31,0.31,0.35,0.35,0.29,0.27,0.31,0.32,0.25,0.3,0.37,0.37,0.3,0.3,0.35,0.34,0.28,0.3,0.33,0.34,F
0.26,0.29,0.29,0.24,0.25,0.26,0.27,0.22,0.25,0.25,0.28,0.24,0.29,0.31,0.33,0.27,0.26,0.31,0.32,0.25,0.27,0.31,0.32,0.24,0.28,0.33,0.34,0.28,0.28,0.32,0.32,0.27,0.28,0.32,0.34,F
0.31,0.42,0.43,0.34,0.31,0.4,0.43,0.33,0.31,0.4,0.43,0.33,0.33,0.44,0.44,0.36,0.3,0.4,0.4,0.31,0.31,0.38,0.4,0.31,0.33,0.42,0.44,0.33,0.33,0.39,0.41,0.31,0.31,0.37,0.39,C
0.31,0.35,0.38,0.29,0.32,0.35,0.38,0.29,0.31,0.36,0.38,0.29,0.31,0.37,0.37,0.28,0.31,0.37,0.37,0.28,0.31,0.35,0.35,0.27,0.31,0.36,0.36,0.27,0.28,0.36,0.38,0.29,0.3,0.36,0.38,D
0.31,0.35,0.36,0.29,0.31,0.33,0.36,0.27,0.29,0.33,0.35,0.27,0.28,0.33,0.37,0.28,0.28,0.32,0.37,0.28,0.25,0.27,0.4,0.33,0.22,0.21,0.42,0.4,0.22,0.21,0.41,0.36,0.21,0.18,0.44,D
0.31,0.33,0.36,0.27,0.29,0.33,0.35,0.27,0.29,0.35,0.36,0.3,0.28,0.32,0.37,0.28,0.25,0.27,0.4,0.33,0.22,0.19,0.44,0.43,0.22,0.21,0.41,0.36,0.21,0.18,0.44,0.45,0.18,0.13,0.52,B
0.26,0.29,0.36,0.31,0.22,0.25,0.38,0.35,0.21,0.19,0.43,0.42,0.2,0.16,0.49,0.5,0.18,0.13,0.49,0.53,0.18,0.13,0.51,0.53,0.18,0.12,0.55,0.56,0.18,0.12,0.52,0.57,0.17,0.12,0.55,B
0.22,0.25,0.38,0.35,0.21,0.19,0.43,0.42,0.18,0.16,0.47,0.48,0.18,0.13,0.49,0.53,0.18,0.13,0.51,0.53,0.18,0.13,0.49,0.53,0.18,0.12,0.52,0.57,0.17,0.12,0.55,0.57,0.17,0.12,0.55,B
0.17,0.13,0.49,0.53,0.17,0.13,0.49,0.53,0.16,0.12,0.49,0.52,0.17,0.13,0.47,0.53,0.17,0.12,0.47,0.55,0.17,0.13,0.51,0.53,0.18,0.12,0.52,0.55,0.17,0.12,0.52,0.55,0.17,0.12,0.5,B
0.16,0.12,0.49,0.52,0.17,0.13,0.47,0.52,0.17,0.15,0.47,0.53,0.17,0.13,0.51,0.53,0.17,0.12,0.49,0.53,0.18,0.12,0.51,0.55,0.17,0.12,0.5,0.53,0.17,0.12,0.5,0.53,0.18,0.13,0.52,B
0.17,0.13,0.47,0.52,0.21,0.22,0.41,0.38,0.29,0.36,0.4,0.3,0.16,0.12,0.51,0.55,0.17,0.16,0.47,0.47,0.25,0.29,0.42,0.33,0.17,0.12,0.5,0.52,0.18,0.13,0.46,0.52,0.2,0.2,0.44,B
0.32,0.38,0.41,0.33,0.36,0.42,0.45,0.35,0.36,0.45,0.45,0.35,0.33,0.44,0.42,0.34,0.33,0.42,0.44,0.34,0.36,0.42,0.44,0.34,0.35,0.42,0.42,0.35,0.35,0.42,0.44,0.33,0.35,0.42,0.44,C
0.35,0.42,0.43,0.34,0.35,0.4,0.43,0.34,0.36,0.42,0.45,0.35,0.35,0.44,0.45,0.33,0.36,0.44,0.45,0.36,0.35,0.44,0.44,0.34,0.35,0.42,0.44,0.35,0.35,0.42,0.44,0.35,0.35,0.42,0.46,C
0.36,0.42,0.45,0.34,0.35,0.44,0.43,0.34,0.33,0.42,0.43,0.34,0.35,0.42,0.44,0.34,0.33,0.4,0.45,0.34,0.33,0.42,0.45,0.36,0.35,0.42,0.42,0.33,0.35,0.42,0.41,0.35,0.35,0.42,0.42,C
0.36,0.42,0.41,0.35,0.35,0.44,0.43,0.33,0.35,0.44,0.45,0.34,0.35,0.44,0.44,0.34,0.36,0.44,0.45,0.36,0.36,0.44,0.45,0.36,0.33,0.42,0.44,0.35,0.35,0.42,0.46,0.36,0.35,0.42,0.44,C
0.35,0.44,0.45,0.34,0.35,0.44,0.43,0.34,0.35,0.42,0.43,0.34,0.36,0.44,0.45,0.36,0.35,0.42,0.45,0.36,0.35,0.45,0.45,0.36,0.35,0.42,0.44,0.35,0.35,0.42,0.44,0.35,0.35,0.42,0.42,C
0.35,0.44,0.43,0.34,0.35,0.42,0.43,0.34,0.35,0.42,0.45,0.35,0.35,0.42,0.45,0.36,0.35,0.45,0.45,0.36,0.36,0.45,0.47,0.37,0.35,0.42,0.44,0.35,0.35,0.42,0.42,0.35,0.35,0.42,0.44,C
0.33,0.4,0.43,0.34,0.33,0.42,0.45,0.34,0.35,0.38,0.41,0.33,0.36,0.42,0.44,0.34,0.36,0.42,0.44,0.34,0.35,0.4,0.42,0.33,0.33,0.4,0.44,0.35,0.35,0.42,0.44,0.33,0.35,0.4,0.42,C
0.33,0.4,0.4,0.31,0.33,0.38,0.4,0.33,0.33,0.4,0.43,0.33,0.35,0.42,0.45,0.34,0.33,0.44,0.45,0.34,0.33,0.4,0.45,0.36,0.35,0.4,0.44,0.36,0.33,0.42,0.44,0.35,0.35,0.44,0.44,C
0.33,0.44,0.45,0.34,0.35,0.42,0.45,0.34,0.35,0.42,0.41,0.34,0.35,0.44,0.47,0.37,0.35,0.44,0.47,0.36,0.35,0.42,0.44,0.36,0.36,0.44,0.46,0.36,0.35,0.4,0.44,0.33,0.35,0.4,0.42,C
0.31,0.4,0.41,0.33,0.32,0.42,0.41,0.34,0.32,0.38,0.41,0.34,0.33,0.38,0.42,0.33,0.31,0.38,0.4,0.33,0.31,0.38,0.38,0.31,0.3,0.34,0.38,0.27,0.27,0.31,0.33,0.26,0.27,0.31,0.33,C
0.32,0.38,0.41,0.34,0.32,0.38,0.41,0.31,0.31,0.35,0.35,0.29,0.31,0.38,0.38,0.31,0.3,0.37,0.37,0.3,0.3,0.35,0.34,0.28,0.27,0.31,0.33,0.26,0.28,0.29,0.34,0.26,0.28,0.29,0.31,F
0.32,0.38,0.41,0.31,0.31,0.35,0.35,0.29,0.27,0.31,0.32,0.25,0.3,0.37,0.37,0.3,0.3,0.35,0.34,0.28,0.3,0.33,0.34,0.28,0.28,0.29,0.34,0.26,0.28,0.29,0.31,0.25,0.27,0.31,0.33,F
0.29,0.33,0.33,0.27,0.29,0.31,0.33,0.27,0.26,0.31,0.32,0.25,0.27,0.33,0.34,0.27,0.28,0.33,0.34,0.28,0.28,0.32,0.32,0.27,0.28,0.33,0.36,0.29,0.3,0.34,0.36,0.27,0.3,0.33,0.34,F
0.26,0.29,0.29,0.24,0.24,0.25,0.29,0.23,0.22,0.22,0.29,0.24,0.28,0.3,0.31,0.24,0.25,0.29,0.29,0.22,0.27,0.3,0.31,0.25,0.28,0.31,0.31,0.26,0.28,0.33,0.31,0.25,0.27,0.29,0.31,F
0.35,0.49,0.53,0.41,0.35,0.49,0.49,0.4,0.33,0.44,0.44,0.36,0.36,0.45,0.48,0.39,0.35,0.45,0.48,0.38,0.33,0.42,0.44,0.33,0.35,0.44,0.44,0.36,0.35,0.4,0.43,0.34,0.33,0.42,0.44,C
0.35,0.49,0.49,0.4,0.33,0.44,0.44,0.36,0.3,0.4,0.4,0.31,0.35,0.45,0.48,0.38,0.33,0.42,0.44,0.33,0.33,0.39,0.41,0.31,0.35,0.4,0.43,0.34,0.33,0.42,0.44,0.34,0.33,0.4,0.41,C
0.31,0.38,0.4,0.31,0.31,0.38,0.4,0.31,0.31,0.38,0.38,0.31,0.31,0.37,0.39,0.31,0.31,0.39,0.41,0.31,0.31,0.37,0.39,0.31,0.33,0.39,0.39,0.31,0.31,0.39,0.41,0.31,0.33,0.37,0.41,C
0.31,0.38,0.4,0.3,0.33,0.37,0.38,0.3,0.31,0.37,0.37,0.28,0.31,0.39,0.39,0.29,0.33,0.37,0.39,0.31,0.31,0.39,0.39,0.29,0.33,0.39,0.39,0.29,0.31,0.39,0.39,0.29,0.33,0.36,0.39,D
0.33,0.37,0.38,0.3,0.31,0.37,0.37,0.28,0.31,0.35,0.37,0.28,0.33,0.37,0.39,0.31,0.31,0.39,0.39,0.29,0.31,0.37,0.39,0.29,0.31,0.39,0.39,0.29,0.33,0.36,0.39,0.29,0.33,0.37,0.39,C
0.31,0.35,0.38,0.28,0.31,0.37,0.37,0.28,0.31,0.37,0.37,0.28,0.33,0.37,0.39,0.29,0.31,0.36,0.36,0.27,0.28,0.36,0.38,0.29,0.31,0.37,0.39,0.29,0.28,0.33,0.38,0.29,0.26,0.28,0.38,D
0.31,0.35,0.35,0.28,0.31,0.33,0.35,0.27,0.28,0.33,0.37,0.28,0.28,0.31,0.38,0.29,0.27,0.27,0.39,0.35,0.22,0.21,0.42,0.4,0.2,0.18,0.44,0.45,0.17,0.13,0.5,0.51,0.17,0.13,0.48,B
0.18,0.13,0.49,0.53,0.17,0.13,0.51,0.51,0.17,0.13,0.47,0.53,0.17,0.12,0.55,0.56,0.17,0.12,0.52,0.55,0.18,0.12,0.52,0.55,0.17,0.11,0.55,0.59,0.17,0.11,0.53,0.57,0.17,0.11,0.53,B
0.17,0.13,0.51,0.51,0.17,0.13,0.47,0.53,0.17,0.12,0.47,0.55,0.17,0.12,0.52,0.55,0.18,0.12,0.52,0.55,0.17,0.12,0.52,0.55,0.17,0.11,0.53,0.57,0.17,0.11,0.53,0.55,0.17,0.13,0.53,B
0.33,0.44,0.42,0.34,0.33,0.42,0.44,0.34,0.36,0.42,0.44,0.34,0.35,0.42,0.42,0.35,0.35,0.42,0.44,0.33,0.35,0.42,0.44,0.35,0.35,0.42,0.44,0.34,0.35,0.42,0.43,0.34,0.35,0.42,0.43,C
0.33,0.42,0.44,0.34,0.36,0.42,0.44,0.34,0.36,0.44,0.44,0.34,0.35,0.42,0.44,0.33,0.35,0.42,0.44,0.35,0.36,0.42,0.44,0.35,0.35,0.42,0.43,0.34,0.35,0.42,0.43,0.34,0.35,0.42,0.41,C
0.35,0.42,0.44,0.34,0.35,0.44,0.44,0.34,0.36,0.44,0.45,0.36,0.33,0.4,0.42,0.33,0.33,0.42,0.44,0.35,0.35,0.42,0.46,0.36,0.33,0.4,0.41,0.33,0.35,0.42,0.44,0.34,0.36,0.44,0.43,C
